reviewer_id,timestamp,company_name,company_type,company_size,company_address,review_content,review_content_cleaned,is_review_gpt-5,is_review_gpt-oss-120b,human_verified,Long_verified
b43ee5,3 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"Hệ thống hơi cũ, đồng nghiệp ok, chế độ ổn","hệ thống hơi cũ, đồng nghiệp ok, chế độ ổn",TRUE,TRUE,,
7efbc7,3 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,thưởng hấp dẫn. môi trường thân thiện,thưởng hấp dẫn. môi trường thân thiện,TRUE,TRUE,,
b84e59,3 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,KPIs rõ ràng. lương thưởng ok,kpis rõ ràng. lương thưởng ok,TRUE,TRUE,,
65939d,4 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"Môi trường đồng nghiệp khá ổn nhưng cấp trên ép nhân viên lắm, công ty co 15 ngày phép nhưng nghỉ đột xuất có giấy nghỉ bệnh mới đc nghỉ, dịch này công ty bắt đi làm 22 ngày công mà tính có 15 ngày công, trong khi đó lượng công việc rất nhiều, làm từ 8h sáng đến 10h đêm nhưng k trả công mặc dù doanh thu công ty vẫn ổn, hồ sơ vay rất nhiều. Tết thì 29 tết mới cho nghỉ đến mùng 5 tết đi làm, mấy tháng gần tết bắt OT từ sáng tới tối mà không cho tgian đi ăn hay tiền ăn thêm, mệt xin không OT thì khó khăn, bắt giải trình lí do rõ ràng. Mấy tháng gần tết cũng không cho book phép, muốn nghỉ tết sớm do quê xa cũng k được.","môi trường đồng nghiệp khá ổn nhưng cấp trên ép nhân viên lắm, công ty co 15 ngày phép nhưng nghỉ đột xuất có giấy nghỉ bệnh mới được nghỉ, dịch này công ty bắt đi làm 22 ngày công mà tính có 15 ngày công, trong khi đó lượng công việc rất nhiều, làm từ 8h sáng đến 10h đêm nhưng không trả công mặc dù doanh thu công ty vẫn ổn, hồ sơ vay rất nhiều. tết thì 29 tết mới cho nghỉ đến mùng 5 tết đi làm, mấy tháng gần tết bắt OT từ sáng tới tối mà không cho tgian đi ăn hay tiền ăn thêm, mệt xin không OT thì khó khăn, bắt giải trình lí do rõ ràng. mấy tháng gần tết cũng không cho book phép, muốn nghỉ tết sớm do quê xa cũng không được.",TRUE,TRUE,,
967403,4 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"2 năm trước vào làm ở đây khoảng 1 tháng công ty đi du lịch thì ăn hàng được một em bên cho vay ngon lành cành đào còn lại không có gì để đánh giá, làm được thì làm ko làm được thì nghỉ.","2 năm trước vào làm ở đây khoảng 1 tháng công ty đi du lịch thì ăn hàng được một em bên cho vay ngon lành cành đào còn lại không có gì để đánh giá, làm được thì làm không làm được thì nghỉ.",TRUE,TRUE,,
8b62f9,4 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"Công ty cỗ lỗ sỉ, lạc hậu, phiền phức","công ty cỗ lỗ sỉ, lạc hậu, phiền phức",TRUE,TRUE,,
fdb6a9,4 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"Đầu tiên vừa đến đập vào mặt bà lễ tân mẹ thiên hạ nói chuyện thì văn chợ búa làm lễ tân như vậy mà cũng được tuyển thì không biết chất lượng công ty như thế nàophỏng vấn thì có 2 chị hiền lành biết cư xử hơn mỗi tỗi làm HR mà không đọc thông tin ứng viên kĩ để người ta đến xong về vì thiếu điều kiện không biết cố tình làm như vậy để đẩy ứng viên sang vị trí khác hay không vì sau khi từ chối do không đủ điều kiện thì offer cho một vị trí khác luôn còn một chị thì vào hỏi đúng một câu xong đi, mà con người thì cũng có lúc sai sót nên không quá trách vấn đề này!","đầu tiên vừa đến đập vào mặt bà lễ tân mẹ thiên hạ nói chuyện thì văn chợ búa làm lễ tân như vậy mà cũng được tuyển thì không biết chất lượng công ty như thế nàophỏng vấn thì có 2 chị hiền lành biết cư xử hơn mỗi tỗi làm hr mà không đọc thông tin ứng viên kĩ để người ta đến ng về vì thiếu điều kiện không biết cố tình làm như vậy để đẩy ứng viên sang vị trí khác hay không vì sau khi từ chối do không đủ điều kiện thì offer cho một vị trí khác luôn còn một chị thì vào hỏi đúng một câu ng đi, mà con người thì cũng có lúc sai sót nên không quá trách vấn đề này!",TRUE,TRUE,,
e1e6df,5 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,Cũng hợp lý cho những bạn mới ra trường cần kinh nghiệm,cũng hợp lý cho những bạn mới ra trường cần kinh nghiệm,TRUE,TRUE,,
6abed0,5 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,Môi trường thân thiện.,môi trường thân thiện.,TRUE,TRUE,,
faaa3a,6 năm trước,HD SAISON FINANCE,outsource,1/1/1950 0:00,24C Phan Đăng Lưu Phu Nhuan Ho Chi Minh,"xin ý kiến các bác chỗ này, đủ 10 từ chưa nhỉ","xin ý kiến các bác chỗ này, đủ 10 từ chưa nhỉ",FALSE,FALSE,,
2a245b,2 ngày trước,Eastern International University,Giáo dục,51-200,"Phường Bình Dương, TPHCM",Công ty trễ lương 2 tháng (2 và 3) liên tiếp. Công ty có chính sách buộc nhân viên trực tết không lương và buộc nhân viên làm chủ nhật. Công ty có chụp hình lớp học để kiểm tra hoạt động giảng viên. Tỉ lệ giảng viên nghỉ việc và sinh viên bỏ học cao. Ai không muốn trải nghiệm văn hóa tập đoàn liên kết nhà nước thì nên né công ty này ra.,công ty trễ lương 2 tháng 2 và 3 liên tiếp. công ty có chính sách buộc nhân viên trực tết không lương và buộc nhân viên làm chủ nhật. công ty có chụp hình lớp học để kiểm tra hoạt động giảng viên. tỉ lệ giảng viên nghỉ việc và sinh viên bỏ học cao. ai không muốn trải nghiệm văn hóa tập đoàn liên kết nhà nước thì nên né công ty này ra.,TRUE,TRUE,,
27ddaa,2 ngày trước,ALTEK Technology Company,outsource,,,"Công ty gì sếp lạc hậu mà chán luôn, khái niệm Agentic thì ra đời 2 năm rồi giờ người ta vide coding với AI từ 70-100% luôn rồi, làm muốn nát cả năm rưỡi nay rồi, mỗi ngày cả triệu sản phẩm từ vide code ra đời, sếp nào đó nay lên công ty cứ luyên thuyên ""Nào là anh em về lo học AI agent đi"". Chán thật chứ, mà task của ALTEK vide code chỉ có tốn token, chứ được gì :))","công ty gì sếp lạc hậu mà chán luôn, khái niệm agentic thì ra đời 2 năm rồi giờ người ta vide coding với ai từ 70 100 luôn rồi, làm muốn nát cả năm rưỡi nay rồi, mỗi ngày cả triệu sản phẩm từ vide code ra đời, sếp nào đó nay lên công ty cứ luyên thuyên nào là anh em về lo học ai agent đi . chán thật chứ, mà task của altek vide code chỉ có tốn token, chứ được gì",TRUE,TRUE,,
968fc7,3 năm trước,ALTEK Technology Company,outsource,,,HR vs Kế Toán nhạt vãi !!!,hr vs kế toán nhạt vãi !!!,TRUE,TRUE,,
a3e75b,3 năm trước,ALTEK Technology Company,outsource,,,"Công ty nhậu vs uống trà sữa quá nhiều, tuần xỉn 3 lần. Vào 4 tháng tăng -15kg","công ty nhậu vs uống trà sữa quá nhiều, tuần xỉn 3 lần. vào 4 tháng tăng 15kg",TRUE,TRUE,,
c6400d,3 năm trước,ALTEK Technology Company,outsource,,,"Leader giành công với mem, khó ưa vô cùng, thảo mai ra vẻ mà ko có chút kiến thức, Làm xuyên biên giới ko có time riêng tư. Dc cái lương net thôi còn quy trinh thì ko có gì hết","leader giành công với mem, khó ưa vô cùng, thảo mai ra vẻ mà không có chút kiến thức, làm xuyên biên giới không có time riêng tư. dc cái lương net thôi còn quy trinh thì không có gì hết",TRUE,TRUE,,
fdb6b3,4 năm trước,ALTEK Technology Company,outsource,,,"Công ty được cái hối deadline như giặc. Nhưng hỏi đến tiền thì im re.Ae dev làm việc cần trao đổi rõ ràng, tránh bị bùm tiền freelancer.","công ty được cái hối deadline như giặc. nhưng hỏi đến tiền thì im re. anh em dev làm việc cần trao đổi rõ ràng, tránh bị bùm tiền freelancer.",TRUE,TRUE,,
8e9905,2 ngày trước,Onesoft - Falcon Game Studio,outsource,51-150,"19 Duy Tân, Cầu Giấy, Hà Nội","Không biết bạn HR có gì với bên nhà cơm không mà cứ nhân viên ngộ độc vẫn đặt cơm, miếng ăn của anh em công ty mất tiền toàn cứt chuột với gián","không biết bạn hr có gì với bên nhà cơm không mà cứ nhân viên ngộ độc vẫn đặt cơm, miếng ăn của anh em công ty mất tiền toàn cứt chuột với gián",TRUE,TRUE,,
4ec165,1 năm trước,Onesoft - Falcon Game Studio,outsource,51-150,"19 Duy Tân, Cầu Giấy, Hà Nội",Cho mình xin ít RV về cty này với ạ mình định gửi CV vào đây,cho mình xin ít rv về công ty này với ạ mình định gửi cv vào đây,FALSE,FALSE,,
e7dd93,4 năm trước,Onesoft - Falcon Game Studio,outsource,51-150,"19 Duy Tân, Cầu Giấy, Hà Nội",Công ty cũng đông người mà không thấy review nhỉ. Chắc ít phốt.,công ty cũng đông người mà không thấy review nhỉ. chắc ít phốt.,FALSE,FALSE,,
718be7,2 ngày trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","Không cùng địa chỉ, song thấy giống tên, mình thấy làm ok. công ty trẻ, năng động, sáng tạo. phúc lợi tốt á.","không cùng địa chỉ, song thấy giống tên, mình thấy làm ok. công ty trẻ, năng động, sáng tạo. phúc lợi tốt á.",TRUE,TRUE,,
afa6b6,2 ngày trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","Mình thấy lương thưởng tốt, phụ cấp rõ ràng, lương, BHXH đúng ngày không thiếu gì, không biết các bạn trước reivew sao, xem mất vị trí ngon","mình thấy lương thưởng tốt, phụ cấp rõ ràng, lương, bhxh đúng ngày không thiếu gì, không biết các bạn trước reivew sao, xem mất vị trí ngon",TRUE,TRUE,,
a22de3,2 ngày trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","Mình thấy đi làm công ty tốt, đồng nghiệp hòa đồng, Sếp cũng hướng dẫn rất nhiều mà, không biết trước sao chứ giờ công ty ok mà.","mình thấy đi làm công ty tốt, đồng nghiệp hòa đồng, sếp cũng hướng dẫn rất nhiều mà, không biết trước sao chứ giờ công ty ok mà.",TRUE,TRUE,,
1091ed,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM",Không nên vào công ty này làm nhé . Khuyên thật lòng :),không nên vào công ty này làm nhé . khuyên thật lòng,TRUE,TRUE,,
c98ccd,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","các bạn intern né gấp chỗ này.. 3 tháng trả lương 1 lần cục 7tr5, thường hạnh hoẹ đủ điều để intern nghỉ ngang rồi quỵt luôn","các bạn intern né gấp chỗ này. 3 tháng trả lương 1 lần cục 7tr5, thường hạnh hoẹ đủ điều để intern nghỉ ngang rồi quỵt luôn",TRUE,TRUE,,
9d59eb,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","Né gấp, cty hãm nhiều drama. Làm không có thời gian quy định, xong việc mới được về. Về đúng giờ sếp cau có khó chịu. Càng gần hết thực tập thì càng hạch hoẹ để TTS nghỉ sớm không trả tiền","né gấp, công ty hãm nhiều drama. làm không có thời gian quy định, ng việc mới được về. về đúng giờ sếp cau có khó chịu. càng gần hết thực tập thì càng hạch hoẹ để thực tập sinh nghỉ sớm không trả tiền",TRUE,TRUE,,
281b46,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","xin muốn nói 1 lời, CHỜ Ê CHÊ","xin muốn nói 1 lời, chờ ê chê",FALSE,FALSE,,
9a5b10,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","Trời ơi né đi mọi người ơi, công ty xà lơ kinh khủng, phỏng vấn hàng loạt ngồi với nhau tưởng đâu họp team, giám đốc thái độ kém, nói chưa hết câu cứ bị cắt ngang, thiếu tôn trọng ứng viên. Đòi 3 tháng mới trả lương intern, quy trình tuyển dụng kém lắm.","trời ơi né đi mọi người ơi, công ty xà lơ kinh khủng, phỏng vấn hàng loạt ngồi với nhau tưởng đâu họp team, giám đốc thái độ kém, nói chưa hết câu cứ bị cắt ngang, thiếu tôn trọng ứng viên. đòi 3 tháng mới trả lương intern, quy trình tuyển dụng kém lắm.",TRUE,TRUE,,
6f58a8,2 năm trước,Eurostellar,outsource,11/1/1950 0:00,"449/63 Trường Chinh, P 14, Tân Bình, TPHCM","nay tìm review chỗ mới tự nhiên nhớ ra nơi đầu tiên mình pv cứ phải nói là ấn tượng sâu đậm CỜ ĐỎ kinh khủng khípppp.cty thì decor tối đen để có vẻ sang trọng thần bí đồ nhưng không có chỗ để xe hay bãi gửi xe, tới nơi thì điền form giấypv tts cskh mà làm như test cái manner nghe lời của ứng viên. pv với quản lý tên ryan brian gì xong vô pv với ông ceo. chưa bao giờ đi pv mà thấy bị vùi dập như thể mình không có miếng năng lực gì tới vậy luôn á. ceo chuyên cắt ngang lời ng khác và pv với thái độ rất trịch thượng.thực tập 3 tháng lương gộp thành cục trả 1 lần khi kết thúc. có cả scheme internship 6 tháng được ceo đánh bóng lên bằng cách gọi là ctr management trainee chỉ dành cho các bạn giỏi tiếng anh. 1 tuần sau gọi mình báo pass pv mà may quá mình chối rồi.né đi các bạn ơi chả tốt đẹp gì như trên facebook đâu!","nay tìm review chỗ mới tự nhiên nhớ ra nơi đầu tiên mình phỏng vấn cứ phải nói là ấn tượng sâu đậm cờ đỏ kinh khủng khíp. công ty thì decor tối đen để có vẻ sang trọng thần bí đồ nhưng không có chỗ để xe hay bãi gửi xe, tới nơi thì điền form giấypv thực tập sinh cskh mà làm như test cái manner nghe lời của ứng viên. phỏng vấn với quản lý tên ryan brian gì ng vô phỏng vấn với ông ceo. chưa bao giờ đi phỏng vấn mà thấy bị vùi dập như thể mình không có miếng năng lực gì tới vậy luôn á. ceo chuyên cắt ngang lời ng khác và phỏng vấn với thái độ rất trịch thượng. thực tập 3 tháng lương gộp thành cục trả 1 lần khi kết thúc. có cả scheme internship 6 tháng được ceo đánh bóng lên bằng cách gọi là ctr management trainee chỉ dành cho các bạn giỏi tiếng anh. 1 tuần sau gọi mình báo pass phỏng vấn mà may quá mình chối rồi. né đi các bạn ơi chả tốt đẹp gì như trên facebook đâu!",TRUE,TRUE,,
3188dc,2 ngày trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Ưu điểm ko làm t7. Cty đầu tư đồ ăn nhiều. Vấn đề thì cứ vào sẽ thấy, nhiều thứ chỉ là vỏ bọc hoy","ưu điểm không làm t7. công ty đầu tư đồ ăn nhiều. vấn đề thì cứ vào sẽ thấy, nhiều thứ chỉ là vỏ bọc hoy",TRUE,TRUE,,
abfed1,1 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"HR làm việc rất thiếu chuyên nghiệp, mail gửi phản hồi chậm, kết quả thì báo hết slot tuyển nhưng trên trang tuyển dụng vẫn còn để tuyển mà k gỡ","hr làm việc rất thiếu chuyên nghiệp, mail gửi phản hồi chậm, kết quả thì báo hết slot tuyển nhưng trên trang tuyển dụng vẫn còn để tuyển mà không gỡ",TRUE,TRUE,,
178269,2 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,Mình ứng tuyển vị trí A thì mail về vị tri B. Kêu xin lỗi vì vụ trí B đã tuyển đủ =)))) mình search lại thì cty vẫn đang mở tuyển vị trí A. Hr thiếu chuyên nghiệp quá.,mình ứng tuyển vị trí a thì mail về vị tri b. kêu xin lỗi vì vụ trí b đã tuyển đủ mình search lại thì công ty vẫn đang mở tuyển vị trí a. hr thiếu chuyên nghiệp quá.,TRUE,TRUE,,
9cd2d4,2 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Đây là công ty đầu tiên mà mình được làm việc. Dù là sinh viên thứ 4 công ty vẫn cho mình cơ hội được làm việc vì trước đó mình đã đi phỏng vấn mấy chỗ rồi mà chưa được. Đánh giá sơ qua thì văn phòng lịch sự đẹp mọi người ạ. Các anh chị rất thân thiện, hôm đầu còn mời mình đi ăn trưa để chào mừng. Leader rất nhiệt tình ngồi cả buổi để hướng dẫn mình. Dù đây là lần đầu tiên đi làm nhưng thật sự mình thấy rất thích môi trường ở đây, Bạn nào quan tâm job thực tập thì nhắn trên page ý mình thấy trả lời nhanh hơn. Ah ở đây 4h chiều còn được nghỉ ăn hoa quả chơi UNO nữa.","đây là công ty đầu tiên mà mình được làm việc. dù là sinh viên thứ 4 công ty vẫn cho mình cơ hội được làm việc vì trước đó mình đã đi phỏng vấn mấy chỗ rồi mà chưa được. đánh giá sơ qua thì văn phòng lịch sự đẹp mọi người ạ. các anh chị rất thân thiện, hôm đầu còn mời mình đi ăn trưa để chào mừng. leader rất nhiệt tình ngồi cả buổi để hướng dẫn mình. dù đây là lần đầu tiên đi làm nhưng thật sự mình thấy rất thích môi trường ở đây, bạn nào quan tâm job thực tập thì nhắn trên page ý mình thấy trả lời nhanh hơn. ạ ở đây 4h chiều còn được nghỉ ăn hoa quả chơi uno nữa.",TRUE,TRUE,,
eeef38,2 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Dù đã rời đi nhưng mình trân trọng thời gian làm ở đây, team alo rất đoàn kết và vui vẻ. Công ty hay được đi team building, đá bóng, nhậu. Nói chung văn hóa phong trào ok. Có thời gian nghỉ giữa giờ cho mọi người ăn hoa quả, chủ yếu công việc ko còn nhiều thử thách lương thấp nên nghỉ.","dù đã rời đi nhưng mình trân trọng thời gian làm ở đây, team alo rất đoàn kết và vui vẻ. công ty hay được đi team building, đá bóng, nhậu. nói chung văn hóa phong trào ok. có thời gian nghỉ giữa giờ cho mọi người ăn hoa quả, chủ yếu công việc không còn nhiều thử thách lương thấp nên nghỉ.",TRUE,TRUE,,
59a602,2 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Nói chung thì ở đây cũng được hơn nhiều các chỗ khác, công ty đã áp dụng lương 3P được thưởng theo performance hàng tháng luôn. Làm nhiều ăn nhiều làm ít ăn ít, có nhiều hoạt động phong trào, quan tâm tới nhân viên. Vẫn cần cải thiện thêm về chính sách BHXH. Tổng quan là 9.5 điểm.","nói chung thì ở đây cũng được hơn nhiều các chỗ khác, công ty đã áp dụng lương 3p được thưởng theo performance hàng tháng luôn. làm nhiều ăn nhiều làm ít ăn ít, có nhiều hoạt động phong trào, quan tâm tới nhân viên. vẫn cần cải thiện thêm về chính sách bhxh. tổng quan là 9.5 điểm.",TRUE,TRUE,,
eddf67,3 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Dạo này thấy công ty tuyển design, mọi người cho em xin chút review về tình hình công ty hiện tại với ạ: lương so với trong jd, thưởng lễ tết quý năm ... môi trường, quan hệ đồng nghiệp, nhậu nhẹt lô đề cờ bạc gái gú với ạ. Vì em khá thích ăn chơi","dạo này thấy công ty tuyển design, mọi người cho em xin chút review về tình hình công ty hiện tại với ạ lương so với trong jd, thưởng lễ tết quý năm . môi trường, quan hệ đồng nghiệp, nhậu nhẹt lô đề cờ bạc gái gú với ạ. vì em khá thích ăn chơi",FALSE,FALSE,,
54db7f,4 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"lương mấy chục triệu, thưởng cao, nhân viên ngon nghẻpv không qua còn chê này nọ, khinh bỉ :)","lương mấy chục triệu, thưởng cao, nhân viên ngon nghẻpv không qua còn chê này nọ, khinh bỉ",TRUE,TRUE,,
8bb162,4 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,Cho 1 sao vi duyen phan,cho 1 sao vi duyen phan,FALSE,FALSE,,
db4b22,4 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Mặc dù đã nghỉ và đã sang bên khác được một thời gian nhưng vẫn thấy không đâu bằng TP. Lương ở đây thì cũng bằng thị trường thôi nhưng có khoản thưởng hàng quý khá hấp dẫn thường thì sẽ được 0.8 - 1.5 tháng lương. Sếp thoải mái, nhân viên trẻ, vui vẻ, nam nữ cân bằng và không có drama. Sếp cũng tổ chức du lịch hàng quý, cho tiền ăn chơi hàng tháng, hoa quả bánh trái ăn hàng ngày. Ngày đấy cũng thấy hơi tiếc vì bị bên khác dụ dỗ nghỉ","mặc dù đã nghỉ và đã sang bên khác được một thời gian nhưng vẫn thấy không đâu bằng tp. lương ở đây thì cũng bằng thị trường thôi nhưng có khoản thưởng hàng quý khá hấp dẫn thường thì sẽ được 0.8 1.5 tháng lương. sếp thoải mái, nhân viên trẻ, vui vẻ, nam nữ cân bằng và không có drama. sếp cũng tổ chức du lịch hàng quý, cho tiền ăn chơi hàng tháng, hoa quả bánh trái ăn hàng ngày. ngày đấy cũng thấy hơi tiếc vì bị bên khác dụ dỗ nghỉ",TRUE,TRUE,,
2eba69,4 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Mình qua phỏng vấn thấy công ty khá oki, bạn nữ HR rất nhiệt tình và chuyên nghiệp. Điều đầu tiên thấy ấn tượng là công ty trả sẵn tiền gửi xe cho bảo vệ tòa nhà, chỉ cần nói là ứng viên tầng 9 là bác bảo vệ chỉ dẫn rất nhiệt tình và không thu tiền vé xe. Mình phỏng vấn buổi chiều nên 4h có thấy họ teabreak hàng ngày, thấy dàn nhân viên cũng rất trẻ, đẹp và vui vẻ. Hôm đó mình phỏng vấn với anh CEO, thấy anh này khá oki, thuộc tuýp người nhẹ nhàng biết lắng nghe, nếu không phải vì nhận 1 offer của Viettel thì mình cũng thấy công ty này là một lựa chọn khá oki. Đây là nhận xét khách quan của mình.","mình qua phỏng vấn thấy công ty khá oki, bạn nữ hr rất nhiệt tình và chuyên nghiệp. điều đầu tiên thấy ấn tượng là công ty trả sẵn tiền gửi xe cho bảo vệ tòa nhà, chỉ cần nói là ứng viên tầng 9 là bác bảo vệ chỉ dẫn rất nhiệt tình và không thu tiền vé xe. mình phỏng vấn buổi chiều nên 4h có thấy họ teabreak hàng ngày, thấy dàn nhân viên cũng rất trẻ, đẹp và vui vẻ. hôm đó mình phỏng vấn với anh ceo, thấy anh này khá oki, thuộc tuýp người nhẹ nhàng biết lắng nghe, nếu không phải vì nhận 1 offer của viettel thì mình cũng thấy công ty này là một lựa chọn khá oki. đây là nhận xét khách quan của mình.",TRUE,TRUE,,
eb8fe4,5 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Nói chung thì nhân sự trẻ trung , hr nhiệt tình , người pv khá lịch sự . Lúc giờ đi pv vào một buổi chiều thì lúc đó công ty có relax time giữa giờ cho mọi người giảm stress . Bước vào công ty thấy khá ưng nhưng do deal hơi thấp so với công ty khác vì miếng cơm manh áo nên chọn chỗ làm cao hơn . Cũng gửi lời xin lỗi đến Hr của TP entertainment đã rất nhiệt tình và lịch sự .","nói chung thì nhân sự trẻ trung , hr nhiệt tình , người phỏng vấn khá lịch sự . lúc giờ đi phỏng vấn vào một buổi chiều thì lúc đó công ty có relax time giữa giờ cho mọi người giảm stress . bước vào công ty thấy khá ưng nhưng do deal hơi thấp so với công ty khác vì miếng cơm manh áo nên chọn chỗ làm cao hơn . cũng gửi lời xin lỗi đến hr của tp entertainment đã rất nhiệt tình và lịch sự .",TRUE,TRUE,,
c6adf1,5 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"1 trong những công ty ấn tượng nhất mình từng làm. Ngắn gọn thì là: văn phòng đẹp, tiện nghi đầy đủ; nhân viên trẻ, xinh; sếp hiền; văn hóa công ty tốt, hay được cho đi ăn ngon, du lịch nhiều; lương thưởng theo quý. Không phải vì lý do cá nhân thì đã nhất quyết k chịu rời đây rồi. Tiếc, chẹp chẹp!","1 trong những công ty ấn tượng nhất mình từng làm. ngắn gọn thì là văn phòng đẹp, tiện nghi đầy đủ nhân viên trẻ, xinh sếp hiền văn hóa công ty tốt, hay được cho đi ăn ngon, du lịch nhiều lương thưởng theo quý. không phải vì lý do cá nhân thì đã nhất quyết không chịu rời đây rồi. tiếc, chẹp chẹp!",TRUE,TRUE,,
a84298,5 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"mình làm đây thành lão làng rồi mà đọc mấy vụ của các bạn đi phỏng vấn ko đc quay lại review thấy hài hài. Thứ nhất : công ty tự do về ăn mặc để mọi người thoải mái hơn. Thứ 2 : đãi ngộ các thứ cực kì tốt, sinh nhật, ăn uống, du lịch 3 tháng 1 lần, lương thưởng thì khỏi nói, chế độ nghỉ ngơi, ăn uống, thư giãn, đãi ngộ thì khỏi bàn. Boss thì tâm lý, dàn nhân viên trẻ đẹp. Bạn nào muốn trải nghiệm thì qua công ty mình thử 1 lần là biết liền à :D","mình làm đây thành lão làng rồi mà đọc mấy vụ của các bạn đi phỏng vấn không được quay lại review thấy hài hài. thứ nhất công ty tự do về ăn mặc để mọi người thoải mái hơn. thứ 2 đãi ngộ các thứ cực kì tốt, sinh nhật, ăn uống, du lịch 3 tháng 1 lần, lương thưởng thì khỏi nói, chế độ nghỉ ngơi, ăn uống, thư giãn, đãi ngộ thì khỏi bàn. boss thì tâm lý, dàn nhân viên trẻ đẹp. bạn nào muốn trải nghiệm thì qua công ty mình thử 1 lần là biết liền à",TRUE,TRUE,,
084e8e,6 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,"Đã từng qua văn phòng phỏng vấn 1 lần, thấy văn phòng ok, bạn HR niềm nở mà. Hơi tiếc vì lúc đó không match về exp nên không đi tiếp với công ty được, nhưng lần sau có cơ hội vẫn sẽ thử lại","đã từng qua văn phòng phỏng vấn 1 lần, thấy văn phòng ok, bạn hr niềm nở mà. hơi tiếc vì lúc đó không match về e nên không đi tiếp với công ty được, nhưng lần sau có cơ hội vẫn sẽ thử lại",TRUE,TRUE,,
e156b5,6 năm trước,TP Entertainment,product,1/1/1950 0:00,02 Hoang Đạo Thúy Thanh Xuan Ha Noi,Nghe vụ chuyển nhượng văn phòng đã thấy giám đốc TP làm ăn cực kì thiếu chuyên nghiệp =)),nghe vụ chuyển nhượng văn phòng đã thấy giám đốc tp làm ăn cực kì thiếu chuyên nghiệp,TRUE,TRUE,,
